Date;hour;air_temp;W
18-oct-21;15;17;W
18-oct-21;16;16;W
18-oct-21;17;14;W
18-oct-21;18;13;W
18-oct-21;19;13;W
18-oct-21;20;12;W
18-oct-21;21;12;W
18-oct-21;22;12;W
18-oct-21;23;11;W
19-oct-21;0;11;W
19-oct-21;1;10;W
19-oct-21;2;10;W
19-oct-21;3;9;W
19-oct-21;4;9;W
19-oct-21;5;9;W
19-oct-21;6;9;W
19-oct-21;7;10;W
19-oct-21;8;11;W
19-oct-21;9;13;W
19-oct-21;10;15;W
19-oct-21;11;16;W
19-oct-21;12;16;W
19-oct-21;13;17;W
19-oct-21;14;17;W
19-oct-21;15;16;W
19-oct-21;16;14;W
19-oct-21;17;14;W
19-oct-21;18;13;W
19-oct-21;19;13;W
19-oct-21;20;12;W
19-oct-21;21;12;W
19-oct-21;22;12;W
19-oct-21;23;12;W
20-oct-21;0;12;W
20-oct-21;1;12;W
20-oct-21;2;12;W
20-oct-21;3;12;W
20-oct-21;4;13;W
20-oct-21;5;13;W
20-oct-21;6;13;W
20-oct-21;7;14;W
20-oct-21;8;14;W
20-oct-21;9;14;W
20-oct-21;10;14;W
20-oct-21;11;15;W
20-oct-21;12;16;W
20-oct-21;13;17;W
20-oct-21;14;18;W
20-oct-21;15;18;W
20-oct-21;16;17;W
20-oct-21;17;17;W
20-oct-21;18;17;W
20-oct-21;19;16;W
20-oct-21;20;16;W
20-oct-21;21;16;W
20-oct-21;22;15;W
20-oct-21;23;15;W
21-oct-21;0;15;W
21-oct-21;1;15;W
21-oct-21;2;14;W
21-oct-21;3;14;W
21-oct-21;4;14;W
21-oct-21;5;14;W
21-oct-21;6;15;W
21-oct-21;7;15;W
21-oct-21;8;15;W
21-oct-21;9;15;W
21-oct-21;10;16;W
21-oct-21;11;16;W
21-oct-21;12;17;W
21-oct-21;13;18;W
21-oct-21;14;18;W
21-oct-21;15;17;W
21-oct-21;16;16;W
21-oct-21;17;16;W
21-oct-21;18;15;W
21-oct-21;19;15;W
21-oct-21;20;14;W
21-oct-21;21;14;W
21-oct-21;22;14;W
21-oct-21;23;14;W
22-oct-21;0;14;WE
22-oct-21;1;14;WE
22-oct-21;2;14;WE
22-oct-21;3;14;WE
22-oct-21;4;13;WE
22-oct-21;5;13;WE
22-oct-21;6;13;WE
22-oct-21;7;13;WE
22-oct-21;8;14;WE
22-oct-21;9;15;WE
22-oct-21;10;15;WE
22-oct-21;11;16;WE
22-oct-21;12;17;WE
22-oct-21;13;17;WE
22-oct-21;14;17;WE
22-oct-21;15;17;WE
22-oct-21;16;16;WE
22-oct-21;17;14;WE
22-oct-21;18;14;WE
22-oct-21;19;13;WE
22-oct-21;20;13;WE
22-oct-21;21;13;WE
22-oct-21;22;13;WE
22-oct-21;23;13;WE
23-oct-21;0;14;WE
23-oct-21;1;14;WE
23-oct-21;2;14;WE
23-oct-21;3;14;WE
23-oct-21;4;14;WE
23-oct-21;5;14;WE
23-oct-21;6;14;WE
23-oct-21;7;15;WE
23-oct-21;8;16;WE
23-oct-21;9;16;WE
23-oct-21;10;16;WE
23-oct-21;11;17;WE
23-oct-21;12;18;WE
23-oct-21;13;19;WE
23-oct-21;14;19;WE
23-oct-21;15;18;WE
23-oct-21;16;18;WE
23-oct-21;17;17;WE
23-oct-21;18;17;WE
23-oct-21;19;16;WE
23-oct-21;20;16;WE
23-oct-21;21;16;WE
23-oct-21;22;16;WE
23-oct-21;23;16;WE
24-oct-21;0;16;W
24-oct-21;1;16;W
24-oct-21;2;16;W
24-oct-21;3;16;W
24-oct-21;4;15;W
24-oct-21;5;15;W
24-oct-21;6;15;W
24-oct-21;7;15;W
24-oct-21;8;15;W
24-oct-21;9;16;W
24-oct-21;10;16;W
24-oct-21;11;16;W
24-oct-21;12;16;W
24-oct-21;13;17;W
24-oct-21;14;17;W
24-oct-21;15;16;W
24-oct-21;16;16;W
24-oct-21;17;15;W
24-oct-21;18;15;W
24-oct-21;19;14;W
24-oct-21;20;14;W
24-oct-21;21;14;W
24-oct-21;22;14;W
24-oct-21;23;13;W
25-oct-21;0;13;W
25-oct-21;1;13;W
25-oct-21;2;13;W
25-oct-21;3;13;W
25-oct-21;4;13;W
25-oct-21;5;13;W
25-oct-21;6;12;W
25-oct-21;7;13;W
25-oct-21;8;13;W
25-oct-21;9;14;W
25-oct-21;10;14;W
25-oct-21;11;14;W
25-oct-21;12;15;W
25-oct-21;13;15;W
25-oct-21;14;15;W
25-oct-21;15;15;W
25-oct-21;16;13;W
25-oct-21;17;12;W
25-oct-21;18;12;W
25-oct-21;19;12;W
25-oct-21;20;12;W
25-oct-21;21;12;W
25-oct-21;22;12;W
25-oct-21;23;13;W
26-oct-21;0;13;W
26-oct-21;1;13;W
26-oct-21;2;13;W
26-oct-21;3;13;W
26-oct-21;4;13;W
26-oct-21;5;13;W
26-oct-21;6;14;W
26-oct-21;7;14;W
26-oct-21;8;15;W
26-oct-21;9;17;W
26-oct-21;10;18;W
26-oct-21;11;18;W
26-oct-21;12;19;W
26-oct-21;13;19;W
26-oct-21;14;19;W
26-oct-21;15;18;W
26-oct-21;16;17;W
26-oct-21;17;16;W
26-oct-21;18;15;W
26-oct-21;19;15;W
26-oct-21;20;15;W
26-oct-21;21;14;W
26-oct-21;22;14;W
26-oct-21;23;14;W
27-oct-21;0;14;W
27-oct-21;1;14;W
27-oct-21;2;14;W
27-oct-21;3;14;W
27-oct-21;4;14;W
27-oct-21;5;14;W
27-oct-21;6;14;W
27-oct-21;7;15;W
27-oct-21;8;16;W
27-oct-21;9;18;W
27-oct-21;10;19;W
27-oct-21;11;20;W
27-oct-21;12;21;W
27-oct-21;13;21;W
27-oct-21;14;21;W
27-oct-21;15;20;W
27-oct-21;16;19;W
27-oct-21;17;19;W
27-oct-21;18;18;W
27-oct-21;19;18;W
27-oct-21;20;19;W
27-oct-21;21;19;W
27-oct-21;22;19;W
27-oct-21;23;19;W
28-oct-21;0;19;W
28-oct-21;1;18;W
28-oct-21;2;18;W
28-oct-21;3;17;W
28-oct-21;4;17;W
28-oct-21;5;17;W
28-oct-21;6;17;W
28-oct-21;7;17;W
28-oct-21;8;18;W
28-oct-21;9;20;W
28-oct-21;10;21;W
28-oct-21;11;22;W
28-oct-21;12;22;W
28-oct-21;13;22;W
28-oct-21;14;21;W
28-oct-21;15;20;W
28-oct-21;16;19;W
28-oct-21;17;18;W
28-oct-21;18;17;W
28-oct-21;19;17;W
28-oct-21;20;17;W
28-oct-21;21;16;W
28-oct-21;22;16;W
28-oct-21;23;16;W
29-oct-21;0;15;WE
29-oct-21;1;15;WE
29-oct-21;2;15;WE
29-oct-21;3;15;WE
29-oct-21;4;15;WE
29-oct-21;5;15;WE
29-oct-21;6;16;WE
29-oct-21;7;16;WE
29-oct-21;8;17;WE
29-oct-21;9;18;WE
29-oct-21;10;20;WE
29-oct-21;11;21;WE
29-oct-21;12;22;WE
29-oct-21;13;22;WE
29-oct-21;14;21;WE
29-oct-21;15;20;WE
29-oct-21;16;20;WE
29-oct-21;17;19;WE
29-oct-21;18;18;WE
29-oct-21;19;18;WE
29-oct-21;20;18;WE
29-oct-21;21;17;WE
29-oct-21;22;17;WE
29-oct-21;23;17;WE
30-oct-21;0;16;WE
30-oct-21;1;15;WE
30-oct-21;2;14;WE
30-oct-21;3;14;WE
30-oct-21;4;13;WE
30-oct-21;5;13;WE
30-oct-21;6;12;WE
30-oct-21;7;13;WE
30-oct-21;8;15;WE
30-oct-21;9;17;WE
30-oct-21;10;18;WE
30-oct-21;11;19;WE
30-oct-21;12;20;WE
30-oct-21;13;20;WE
30-oct-21;14;19;WE
30-oct-21;15;18;WE
30-oct-21;16;17;WE
30-oct-21;17;15;WE
30-oct-21;18;15;WE
30-oct-21;19;14;WE
30-oct-21;20;13;WE
30-oct-21;21;13;WE
30-oct-21;22;12;WE
30-oct-21;23;12;WE
31-oct-21;0;12;W
31-oct-21;1;11;W
31-oct-21;2;11;W
31-oct-21;3;11;W
31-oct-21;4;11;W
31-oct-21;5;11;W
31-oct-21;6;11;W
31-oct-21;7;12;W
31-oct-21;8;13;W
31-oct-21;9;14;W
31-oct-21;10;16;W
31-oct-21;11;17;W
31-oct-21;12;18;W
31-oct-21;13;18;W
31-oct-21;14;18;W
31-oct-21;15;17;W
31-oct-21;16;16;W
31-oct-21;17;16;W
31-oct-21;18;16;W
31-oct-21;19;16;W
31-oct-21;20;16;W
31-oct-21;21;16;W
31-oct-21;22;16;W
31-oct-21;23;16;W
01-nov-21;0;16;H
01-nov-21;1;16;H
01-nov-21;2;16;H
01-nov-21;3;15;H
01-nov-21;4;14;H
01-nov-21;5;13;H
01-nov-21;6;12;H
01-nov-21;7;11;H
01-nov-21;8;12;H
01-nov-21;9;12;H
01-nov-21;10;13;H
01-nov-21;11;14;H
01-nov-21;12;15;H
01-nov-21;13;15;H
01-nov-21;14;14;H
01-nov-21;15;14;H
01-nov-21;16;13;H
01-nov-21;17;12;H
01-nov-21;18;12;H
01-nov-21;19;12;H
01-nov-21;20;12;H
01-nov-21;21;12;H
01-nov-21;22;13;H
01-nov-21;23;12;H
02-nov-21;0;12;H
02-nov-21;1;12;H
02-nov-21;2;12;H
02-nov-21;3;11;H
02-nov-21;4;11;H
02-nov-21;5;10;H
02-nov-21;6;10;H
02-nov-21;7;10;H
02-nov-21;8;10;H
02-nov-21;9;11;H
02-nov-21;10;12;H
02-nov-21;11;13;H
02-nov-21;12;13;H
02-nov-21;13;13;H
02-nov-21;14;13;H
02-nov-21;15;12;H
02-nov-21;16;11;H
02-nov-21;17;10;H
02-nov-21;18;10;H
02-nov-21;19;10;H
02-nov-21;20;10;H
02-nov-21;21;11;H
02-nov-21;22;11;H
02-nov-21;23;11;H
03-nov-21;0;11;W
03-nov-21;1;11;W
03-nov-21;2;11;W
03-nov-21;3;11;W
03-nov-21;4;11;W
03-nov-21;5;11;W
03-nov-21;6;11;W
03-nov-21;7;11;W
03-nov-21;8;11;W
03-nov-21;9;12;W
03-nov-21;10;12;W
03-nov-21;11;13;W
03-nov-21;12;13;W
03-nov-21;13;13;W
03-nov-21;14;12;W
03-nov-21;15;12;W
03-nov-21;16;11;W
03-nov-21;17;11;W
03-nov-21;18;11;W
03-nov-21;19;11;W
03-nov-21;20;10;W
03-nov-21;21;10;W
03-nov-21;22;9;W
03-nov-21;23;9;W
04-nov-21;0;8;W
04-nov-21;1;8;W
04-nov-21;2;8;W
04-nov-21;3;8;W
04-nov-21;4;8;W
04-nov-21;5;8;W
04-nov-21;6;8;W
04-nov-21;7;8;W
04-nov-21;8;9;W
04-nov-21;9;9;W
04-nov-21;10;10;W
04-nov-21;11;10;W
04-nov-21;12;10;W
04-nov-21;13;10;W
04-nov-21;14;10;W
04-nov-21;15;10;W
04-nov-21;16;9;W
04-nov-21;17;8;W
04-nov-21;18;8;W
04-nov-21;19;7;W
04-nov-21;20;7;W
04-nov-21;21;7;W
04-nov-21;22;6;W
04-nov-21;23;6;W
05-nov-21;0;6;WE
05-nov-21;1;5;WE
05-nov-21;2;5;WE
05-nov-21;3;4;WE
05-nov-21;4;4;WE
05-nov-21;5;4;WE
05-nov-21;6;4;WE
05-nov-21;7;4;WE
05-nov-21;8;6;WE
05-nov-21;9;7;WE
05-nov-21;10;8;WE
05-nov-21;11;9;WE
05-nov-21;12;10;WE
05-nov-21;13;10;WE
05-nov-21;14;10;WE
05-nov-21;15;9;WE
05-nov-21;16;9;WE
05-nov-21;17;8;WE
05-nov-21;18;8;WE
05-nov-21;19;8;WE
05-nov-21;20;8;WE
05-nov-21;21;8;WE
05-nov-21;22;8;WE
05-nov-21;23;8;WE
06-nov-21;0;8;WE
06-nov-21;1;8;WE
06-nov-21;2;8;WE
06-nov-21;3;8;WE
06-nov-21;4;8;WE
06-nov-21;5;8;WE
06-nov-21;6;8;WE
06-nov-21;7;8;WE
06-nov-21;8;8;WE
06-nov-21;9;9;WE
06-nov-21;10;10;WE
06-nov-21;11;10;WE
06-nov-21;12;10;WE
06-nov-21;13;10;WE
06-nov-21;14;9;WE
06-nov-21;15;8;WE
06-nov-21;16;8;WE
06-nov-21;17;8;WE
06-nov-21;18;8;WE
06-nov-21;19;8;WE
06-nov-21;20;9;WE
06-nov-21;21;9;WE
06-nov-21;22;10;WE
06-nov-21;23;10;WE
07-nov-21;0;10;W
07-nov-21;1;10;W
07-nov-21;2;10;W
07-nov-21;3;11;W
07-nov-21;4;11;W
07-nov-21;5;11;W
07-nov-21;6;11;W
07-nov-21;7;11;W
07-nov-21;8;12;W
07-nov-21;9;12;W
07-nov-21;10;12;W
07-nov-21;11;13;W
07-nov-21;12;13;W
07-nov-21;13;13;W
07-nov-21;14;13;W
07-nov-21;15;13;W
07-nov-21;16;13;W
07-nov-21;17;13;W
07-nov-21;18;12;W
07-nov-21;19;12;W
07-nov-21;20;12;W
07-nov-21;21;12;W
07-nov-21;22;12;W
07-nov-21;23;11;W
08-nov-21;0;11;W
08-nov-21;1;11;W
08-nov-21;2;11;W
08-nov-21;3;10;W
08-nov-21;4;10;W
08-nov-21;5;10;W
08-nov-21;6;10;W
08-nov-21;7;10;W
08-nov-21;8;11;W
08-nov-21;9;12;W
08-nov-21;10;13;W
08-nov-21;11;14;W
08-nov-21;12;15;W
08-nov-21;13;15;W
08-nov-21;14;15;W
08-nov-21;15;15;W
08-nov-21;16;14;W
08-nov-21;17;14;W
08-nov-21;18;14;W
08-nov-21;19;14;W
08-nov-21;20;14;W
08-nov-21;21;14;W
08-nov-21;22;14;W
08-nov-21;23;13;W
09-nov-21;0;13;W
09-nov-21;1;13;W
09-nov-21;2;12;W
09-nov-21;3;12;W
09-nov-21;4;12;W
09-nov-21;5;12;W
09-nov-21;6;12;W
09-nov-21;7;11;W
09-nov-21;8;12;W
09-nov-21;9;12;W
09-nov-21;10;12;W
09-nov-21;11;13;W
09-nov-21;12;13;W
09-nov-21;13;12;W
09-nov-21;14;12;W
09-nov-21;15;12;W
09-nov-21;16;11;W
09-nov-21;17;10;W
09-nov-21;18;10;W
09-nov-21;19;10;W
09-nov-21;20;10;W
09-nov-21;21;9;W
09-nov-21;22;9;W
09-nov-21;23;9;W
10-nov-21;0;8;W
10-nov-21;1;8;W
10-nov-21;2;8;W
10-nov-21;3;7;W
10-nov-21;4;7;W
10-nov-21;5;7;W
10-nov-21;6;7;W
10-nov-21;7;7;W
10-nov-21;8;8;W
10-nov-21;9;10;W
10-nov-21;10;11;W
10-nov-21;11;12;W
10-nov-21;12;12;W
10-nov-21;13;13;W
10-nov-21;14;12;W
10-nov-21;15;11;W
10-nov-21;16;10;W
10-nov-21;17;9;W
10-nov-21;18;9;W
10-nov-21;19;9;W
10-nov-21;20;8;W
10-nov-21;21;8;W
10-nov-21;22;8;W
10-nov-21;23;8;W
11-nov-21;0;8;H
11-nov-21;1;8;H
11-nov-21;2;7;H
11-nov-21;3;7;H
11-nov-21;4;7;H
11-nov-21;5;7;H
11-nov-21;6;6;H
11-nov-21;7;7;H
11-nov-21;8;8;H
11-nov-21;9;9;H
11-nov-21;10;11;H
11-nov-21;11;12;H
11-nov-21;12;13;H
11-nov-21;13;13;H
11-nov-21;14;12;H
11-nov-21;15;12;H
11-nov-21;16;10;H
11-nov-21;17;9;H
11-nov-21;18;8;H
11-nov-21;19;8;H
11-nov-21;20;8;H
11-nov-21;21;8;H
11-nov-21;22;7;H
11-nov-21;23;7;H
12-nov-21;0;7;WE
12-nov-21;1;6;WE
12-nov-21;2;6;WE
12-nov-21;3;6;WE
12-nov-21;4;6;WE
12-nov-21;5;6;WE
12-nov-21;6;5;WE
12-nov-21;7;6;WE
12-nov-21;8;8;WE
12-nov-21;9;10;WE
12-nov-21;10;13;WE
12-nov-21;11;15;WE
12-nov-21;12;16;WE
12-nov-21;13;16;WE
12-nov-21;14;15;WE
12-nov-21;15;13;WE
12-nov-21;16;11;WE
12-nov-21;17;10;WE
12-nov-21;18;10;WE
12-nov-21;19;9;WE
12-nov-21;20;9;WE
12-nov-21;21;8;WE
12-nov-21;22;8;WE
12-nov-21;23;7;WE
13-nov-21;0;6;WE
13-nov-21;1;6;WE
13-nov-21;2;6;WE
13-nov-21;3;6;WE
13-nov-21;4;6;WE
13-nov-21;5;5;WE
13-nov-21;6;5;WE
13-nov-21;7;5;WE
13-nov-21;8;7;WE
13-nov-21;9;10;WE
13-nov-21;10;13;WE
13-nov-21;11;14;WE
13-nov-21;12;16;WE
13-nov-21;13;16;WE
13-nov-21;14;15;WE
13-nov-21;15;13;WE
13-nov-21;16;10;WE
13-nov-21;17;8;WE
13-nov-21;18;7;WE
13-nov-21;19;6;WE
13-nov-21;20;6;WE
13-nov-21;21;6;WE
13-nov-21;22;6;WE
13-nov-21;23;5;WE
14-nov-21;0;4;W
14-nov-21;1;4;W
14-nov-21;2;3;W
14-nov-21;3;3;W
14-nov-21;4;3;W
14-nov-21;5;3;W
14-nov-21;6;2;W
14-nov-21;7;3;W
14-nov-21;8;4;W
14-nov-21;9;5;W
14-nov-21;10;6;W
14-nov-21;11;6;W
14-nov-21;12;7;W
14-nov-21;13;6;W
14-nov-21;14;6;W
14-nov-21;15;6;W
14-nov-21;16;6;W
14-nov-21;17;6;W
14-nov-21;18;6;W
14-nov-21;19;7;W
14-nov-21;20;9;W
14-nov-21;21;10;W
14-nov-21;22;11;W
14-nov-21;23;11;W
15-nov-21;0;11;W
15-nov-21;1;11;W
15-nov-21;2;11;W
15-nov-21;3;11;W
15-nov-21;4;10;W
15-nov-21;5;10;W
15-nov-21;6;9;W
15-nov-21;7;8;W
15-nov-21;8;8;W
15-nov-21;9;10;W
15-nov-21;10;11;W
15-nov-21;11;11;W
15-nov-21;12;12;W
15-nov-21;13;12;W
15-nov-21;14;12;W
15-nov-21;15;12;W
15-nov-21;16;12;W
15-nov-21;17;12;W
15-nov-21;18;12;W
15-nov-21;19;12;W
15-nov-21;20;12;W
15-nov-21;21;12;W
15-nov-21;22;12;W
15-nov-21;23;11;W
16-nov-21;0;11;W
16-nov-21;1;11;W
16-nov-21;2;11;W
16-nov-21;3;10;W
16-nov-21;4;9;W
16-nov-21;5;9;W
16-nov-21;6;8;W
16-nov-21;7;8;W
16-nov-21;8;9;W
16-nov-21;9;9;W
16-nov-21;10;10;W
16-nov-21;11;11;W
16-nov-21;12;11;W
16-nov-21;13;11;W
16-nov-21;14;10;W
16-nov-21;15;10;W
16-nov-21;16;10;W
16-nov-21;17;10;W
16-nov-21;18;10;W
16-nov-21;19;10;W
16-nov-21;20;10;W
16-nov-21;21;10;W
16-nov-21;22;10;W
16-nov-21;23;10;W
17-nov-21;0;10;W
17-nov-21;1;10;W
17-nov-21;2;10;W
17-nov-21;3;10;W
17-nov-21;4;10;W
17-nov-21;5;10;W
17-nov-21;6;10;W
17-nov-21;7;9;W
17-nov-21;8;10;W
17-nov-21;9;10;W
17-nov-21;10;10;W
17-nov-21;11;11;W
17-nov-21;12;11;W
17-nov-21;13;11;W
17-nov-21;14;11;W
17-nov-21;15;10;W
17-nov-21;16;10;W
17-nov-21;17;9;W
17-nov-21;18;9;W
17-nov-21;19;8;W
17-nov-21;20;8;W
17-nov-21;21;8;W
17-nov-21;22;8;W
17-nov-21;23;8;W
18-nov-21;0;8;W
18-nov-21;1;8;W
18-nov-21;2;8;W
18-nov-21;3;8;W
18-nov-21;4;8;W
18-nov-21;5;7;W
18-nov-21;6;7;W
18-nov-21;7;7;W
18-nov-21;8;8;W
18-nov-21;9;9;W
18-nov-21;10;9;W
18-nov-21;11;9;W
18-nov-21;12;9;W
18-nov-21;13;9;W
18-nov-21;14;9;W
18-nov-21;15;9;W
18-nov-21;16;8;W
18-nov-21;17;8;W
18-nov-21;18;8;W
18-nov-21;19;7;W
18-nov-21;20;7;W
18-nov-21;21;7;W
18-nov-21;22;7;W
18-nov-21;23;7;W
19-nov-21;0;7;WE
19-nov-21;1;7;WE
19-nov-21;2;6;WE
19-nov-21;3;6;WE
19-nov-21;4;6;WE
19-nov-21;5;6;WE
19-nov-21;6;6;WE
19-nov-21;7;6;WE
19-nov-21;8;6;WE
19-nov-21;9;6;WE
19-nov-21;10;6;WE
19-nov-21;11;6;WE
19-nov-21;12;6;WE
19-nov-21;13;5;WE
19-nov-21;14;5;WE
19-nov-21;15;4;WE
19-nov-21;16;4;WE
19-nov-21;17;4;WE
19-nov-21;18;4;WE
19-nov-21;19;4;WE
19-nov-21;20;4;WE
19-nov-21;21;4;WE
19-nov-21;22;4;WE
19-nov-21;23;3;WE
20-nov-21;0;3;WE
20-nov-21;1;3;WE
20-nov-21;2;3;WE
20-nov-21;3;3;WE
20-nov-21;4;3;WE
20-nov-21;5;3;WE
20-nov-21;6;3;WE
20-nov-21;7;3;WE
20-nov-21;8;4;WE
20-nov-21;9;5;WE
20-nov-21;10;6;WE
20-nov-21;11;7;WE
20-nov-21;12;7;WE
20-nov-21;13;7;WE
20-nov-21;14;6;WE
20-nov-21;15;6;WE
20-nov-21;16;6;WE
20-nov-21;17;7;WE
20-nov-21;18;7;WE
20-nov-21;19;7;WE
20-nov-21;20;6;WE
20-nov-21;21;6;WE
20-nov-21;22;6;WE
20-nov-21;23;6;WE
21-nov-21;0;6;W
21-nov-21;1;6;W
21-nov-21;2;5;W
21-nov-21;3;5;W
21-nov-21;4;5;W
21-nov-21;5;5;W
21-nov-21;6;5;W
21-nov-21;7;4;W
21-nov-21;8;5;W
21-nov-21;9;5;W
21-nov-21;10;6;W
21-nov-21;11;6;W
21-nov-21;12;7;W
21-nov-21;13;7;W
21-nov-21;14;7;W
21-nov-21;15;7;W
21-nov-21;16;7;W
21-nov-21;17;7;W
21-nov-21;18;7;W
21-nov-21;19;6;W
21-nov-21;20;6;W
21-nov-21;21;6;W
21-nov-21;22;6;W
21-nov-21;23;7;W
22-nov-21;0;6;W
22-nov-21;1;6;W
22-nov-21;2;5;W
22-nov-21;3;5;W
22-nov-21;4;4;W
22-nov-21;5;4;W
22-nov-21;6;4;W
22-nov-21;7;4;W
22-nov-21;8;5;W
22-nov-21;9;6;W
22-nov-21;10;6;W
22-nov-21;11;6;W
22-nov-21;12;6;W
22-nov-21;13;6;W
22-nov-21;14;6;W
22-nov-21;15;6;W
22-nov-21;16;7;W
22-nov-21;17;7;W
22-nov-21;18;7;W
22-nov-21;19;7;W
22-nov-21;20;7;W
22-nov-21;21;7;W
22-nov-21;22;7;W
22-nov-21;23;7;W
23-nov-21;0;7;W
23-nov-21;1;7;W
23-nov-21;2;7;W
23-nov-21;3;7;W
23-nov-21;4;7;W
23-nov-21;5;7;W
23-nov-21;6;6;W
23-nov-21;7;6;W
23-nov-21;8;6;W
23-nov-21;9;7;W
23-nov-21;10;8;W
23-nov-21;11;9;W
23-nov-21;12;9;W
23-nov-21;13;9;W
23-nov-21;14;8;W
23-nov-21;15;7;W
23-nov-21;16;7;W
23-nov-21;17;7;W
23-nov-21;18;7;W
23-nov-21;19;7;W
23-nov-21;20;7;W
23-nov-21;21;8;W
23-nov-21;22;8;W
23-nov-21;23;8;W
24-nov-21;0;7;W
24-nov-21;1;7;W
24-nov-21;2;7;W
24-nov-21;3;8;W
24-nov-21;4;7;W
24-nov-21;5;7;W
24-nov-21;6;7;W
24-nov-21;7;7;W
24-nov-21;8;7;W
24-nov-21;9;8;W
24-nov-21;10;9;W
24-nov-21;11;9;W
24-nov-21;12;10;W
24-nov-21;13;10;W
24-nov-21;14;9;W
24-nov-21;15;8;W
24-nov-21;16;8;W
24-nov-21;17;7;W
24-nov-21;18;7;W
24-nov-21;19;7;W
24-nov-21;20;8;W
24-nov-21;21;8;W
24-nov-21;22;8;W
24-nov-21;23;9;W
25-nov-21;0;9;W
25-nov-21;1;9;W
25-nov-21;2;8;W
25-nov-21;3;8;W
25-nov-21;4;8;W
25-nov-21;5;8;W
25-nov-21;6;8;W
25-nov-21;7;8;W
25-nov-21;8;8;W
25-nov-21;9;8;W
25-nov-21;10;9;W
25-nov-21;11;9;W
25-nov-21;12;10;W
25-nov-21;13;10;W
25-nov-21;14;9;W
25-nov-21;15;9;W
25-nov-21;16;8;W
25-nov-21;17;8;W
25-nov-21;18;7;W
25-nov-21;19;7;W
25-nov-21;20;6;W
25-nov-21;21;6;W
25-nov-21;22;5;W
25-nov-21;23;5;W
26-nov-21;0;5;WE
26-nov-21;1;4;WE
26-nov-21;2;4;WE
26-nov-21;3;4;WE
26-nov-21;4;4;WE
26-nov-21;5;4;WE
26-nov-21;6;4;WE
26-nov-21;7;4;WE
26-nov-21;8;5;WE
26-nov-21;9;6;WE
26-nov-21;10;7;WE
26-nov-21;11;8;WE
26-nov-21;12;8;WE
26-nov-21;13;8;WE
26-nov-21;14;8;WE
26-nov-21;15;8;WE
26-nov-21;16;7;WE
26-nov-21;17;6;WE
26-nov-21;18;6;WE
26-nov-21;19;5;WE
26-nov-21;20;5;WE
26-nov-21;21;5;WE
26-nov-21;22;5;WE
26-nov-21;23;5;WE
27-nov-21;0;5;WE
27-nov-21;1;5;WE
27-nov-21;2;5;WE
27-nov-21;3;5;WE
27-nov-21;4;6;WE
27-nov-21;5;6;WE
27-nov-21;6;6;WE
27-nov-21;7;6;WE
27-nov-21;8;6;WE
27-nov-21;9;7;WE
27-nov-21;10;7;WE
27-nov-21;11;7;WE
27-nov-21;12;7;WE
27-nov-21;13;7;WE
27-nov-21;14;8;WE
27-nov-21;15;8;WE
27-nov-21;16;8;WE
27-nov-21;17;8;WE
27-nov-21;18;8;WE
27-nov-21;19;8;WE
27-nov-21;20;8;WE
27-nov-21;21;8;WE
27-nov-21;22;8;WE
27-nov-21;23;8;WE
28-nov-21;0;7;W
28-nov-21;1;7;W
28-nov-21;2;7;W
28-nov-21;3;7;W
28-nov-21;4;6;W
28-nov-21;5;6;W
28-nov-21;6;7;W
28-nov-21;7;7;W
28-nov-21;8;7;W
28-nov-21;9;7;W
28-nov-21;10;8;W
28-nov-21;11;8;W
28-nov-21;12;8;W
28-nov-21;13;9;W
28-nov-21;14;8;W
28-nov-21;15;8;W
28-nov-21;16;8;W
28-nov-21;17;8;W
28-nov-21;18;7;W
28-nov-21;19;7;W
28-nov-21;20;7;W
28-nov-21;21;7;W
28-nov-21;22;7;W
28-nov-21;23;7;W
29-nov-21;0;6;W
29-nov-21;1;6;W
29-nov-21;2;6;W
29-nov-21;3;6;W
29-nov-21;4;5;W
29-nov-21;5;5;W
29-nov-21;6;5;W
29-nov-21;7;5;W
29-nov-21;8;6;W
29-nov-21;9;6;W
29-nov-21;10;7;W
29-nov-21;11;7;W
29-nov-21;12;7;W
29-nov-21;13;7;W
29-nov-21;14;7;W
29-nov-21;15;7;W
29-nov-21;16;6;W
29-nov-21;17;6;W
29-nov-21;18;6;W
29-nov-21;19;5;W
29-nov-21;20;5;W
29-nov-21;21;5;W
29-nov-21;22;5;W
29-nov-21;23;5;W
30-nov-21;0;5;W
30-nov-21;1;5;W
30-nov-21;2;5;W
30-nov-21;3;5;W
30-nov-21;4;5;W
30-nov-21;5;5;W
30-nov-21;6;5;W
30-nov-21;7;5;W
30-nov-21;8;5;W
30-nov-21;9;5;W
30-nov-21;10;6;W
30-nov-21;11;6;W
30-nov-21;12;6;W
30-nov-21;13;6;W
30-nov-21;14;6;W
30-nov-21;15;5;W
30-nov-21;16;5;W
30-nov-21;17;5;W
30-nov-21;18;5;W
30-nov-21;19;5;W
30-nov-21;20;5;W
30-nov-21;21;5;W
30-nov-21;22;4;W
30-nov-21;23;4;W
01-DEC-2021;0;4;W
01-DEC-2021;1;5;W
01-DEC-2021;2;5;W
01-DEC-2021;3;5;W
01-DEC-2021;4;4;W
01-DEC-2021;5;4;W
01-DEC-2021;6;4;W
01-DEC-2021;7;4;W
01-DEC-2021;8;4;W
01-DEC-2021;9;4;W
01-DEC-2021;10;4;W
